url,season,Team,DD2,TD3,DQ,EJECT,TECH,FLAG,AST_TO,STL_TO,RAT,SC_EFF,SH_EFF
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2014-15,DEN,0,0,0,0,0,0,0.1,0.2,-,1.443,0.56
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2014-15,PHI,0,0,0,0,0,0,0.4,0.0,-,1.000,0.44
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2015-16,DAL,1,0,0,0,0,0,0.1,0.2,-,1.284,0.57
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2016-17,GS,0,0,0,0,2,1,0.4,0.5,-,1.480,0.65
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2017-18,GS,0,0,1,0,1,0,1.2,0.8,-,1.416,0.62
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2018-19,LAL,14,0,3,0,1,1,0.5,0.4,-,1.399,0.62
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2019-20,LAL,2,0,0,0,2,1,0.7,0.7,-,1.458,0.64
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2020-21,CLE,0,0,2,1,3,1,0.7,0.4,-,1.233,0.53
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2020-21,DEN,1,0,1,0,1,1,0.4,0.2,-,1.075,0.48
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2021-22,PHX,10,0,2,0,4,1,0.4,0.2,-,1.485,0.63
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,2022-23,DAL,0,0,0,0,0,0,0.3,0.1,-,1.488,0.65
https://www.espn.com/nba/player/stats/_/id/3452/javale-mcgee,Career,,76,1,14,1,21,8,0.4,0.4,-,1.350,0.58
https://www.espn.com/nba/player/stats/_/id/4278355/obi-toppin,2020-21,NY,0,0,0,0,0,0,1.3,0.7,-,1.211,0.56
https://www.espn.com/nba/player/stats/_/id/4278355/obi-toppin,2021-22,NY,3,0,0,0,0,0,1.4,0.4,-,1.370,0.59
https://www.espn.com/nba/player/stats/_/id/4278355/obi-toppin,2022-23,NY,0,0,0,0,0,0,1.7,0.6,-,1.186,0.55
https://www.espn.com/nba/player/stats/_/id/4278355/obi-toppin,Career,,3,0,0,0,0,0,1.5,0.6,-,1.270,0.57
https://www.espn.com/nba/player/stats/_/id/4566434/franz-wagner,2021-22,ORL,2,0,1,0,0,0,1.9,0.6,-,1.228,0.52
https://www.espn.com/nba/player/stats/_/id/4566434/franz-wagner,2022-23,ORL,2,0,0,0,3,1,1.7,0.5,-,1.328,0.54
https://www.espn.com/nba/player/stats/_/id/4566434/franz-wagner,Career,,4,0,1,0,3,1,1.8,0.5,-,1.281,0.53
https://www.espn.com/nba/player/stats/_/id/3056247/kendrick-nunn,2019-20,MIA,0,0,1,0,1,0,1.9,0.5,-,1.120,0.51
https://www.espn.com/nba/player/stats/_/id/3056247/kendrick-nunn,2020-21,MIA,0,0,0,0,0,0,1.9,0.7,-,1.240,0.58
https://www.espn.com/nba/player/stats/_/id/3056247/kendrick-nunn,2022-23,LAL,0,0,0,0,1,0,1.1,0.4,-,1.044,0.49
https://www.espn.com/nba/player/stats/_/id/3056247/kendrick-nunn,2022-23,WSH,0,0,0,0,2,0,1.6,0.5,-,1.176,0.54
https://www.espn.com/nba/player/stats/_/id/3056247/kendrick-nunn,Career,,0,0,1,0,4,0,1.8,0.5,-,1.155,0.53
https://www.espn.com/nba/player/stats/_/id/4080610/hamidou-diallo,2018-19,OKC,0,0,0,0,2,0,0.7,0.9,-,1.152,0.47
https://www.espn.com/nba/player/stats/_/id/4080610/hamidou-diallo,2019-20,OKC,3,0,0,0,3,1,0.7,0.7,-,1.074,0.47
https://www.espn.com/nba/player/stats/_/id/4080610/hamidou-diallo,2020-21,OKC,4,0,0,0,2,0,1.6,0.6,-,1.283,0.50
https://www.espn.com/nba/player/stats/_/id/4080610/hamidou-diallo,2020-21,DET,3,0,0,0,2,0,0.9,0.4,-,1.289,0.51
https://www.espn.com/nba/player/stats/_/id/4080610/hamidou-diallo,2021-22,DET,5,0,1,1,7,1,1.3,1.2,-,1.209,0.52
https://www.espn.com/nba/player/stats/_/id/4080610/hamidou-diallo,2022-23,DET,0,0,2,1,5,0,0.8,0.7,-,1.392,0.58
https://www.espn.com/nba/player/stats/_/id/4080610/hamidou-diallo,Career,,15,0,3,2,21,2,1.0,0.8,-,1.239,0.52
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2011-12,SA,0,0,0,0,0,0,2.8,0.6,-,0.829,0.34
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2012-13,SA,0,0,1,0,0,0,2.5,0.7,-,1.145,0.49
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2013-14,SA,0,0,0,0,0,0,2.7,0.8,-,1.294,0.50
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2014-15,SA,0,0,0,0,1,0,2.8,0.7,-,1.302,0.52
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2015-16,TOR,0,0,0,0,1,1,2.5,0.6,-,1.157,0.46
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2016-17,TOR,1,0,0,0,1,0,2.5,0.6,-,1.120,0.49
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2017-18,IND,1,0,0,0,1,0,3.0,0.9,-,1.075,0.48
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2018-19,IND,1,0,0,0,0,0,4.0,1.2,-,0.980,0.46
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2019-20,SAC,0,0,1,0,0,0,3.1,0.7,-,1.112,0.48
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2020-21,SAC,0,0,0,0,0,0,2.5,0.9,-,1.156,0.51
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2020-21,DET,2,0,0,0,0,1,3.0,0.6,-,1.295,0.55
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2021-22,DET,0,0,1,0,1,0,2.8,0.5,-,1.303,0.53
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,2022-23,DET,0,0,0,0,0,0,3.9,0.6,-,1.217,0.53
https://www.espn.com/nba/player/stats/_/id/6446/cory-joseph,Career,,5,0,3,0,5,2,2.9,0.7,-,1.154,0.49
https://www.espn.com/nba/player/stats/_/id/2528693/torrey-craig,2017-18,DEN,0,0,0,0,0,0,1.3,0.6,-,1.190,0.51
https://www.espn.com/nba/player/stats/_/id/2528693/torrey-craig,2018-19,DEN,2,0,4,0,0,0,1.6,0.8,-,1.188,0.53
https://www.espn.com/nba/player/stats/_/id/2528693/torrey-craig,2019-20,DEN,2,0,2,0,0,0,1.9,0.9,-,1.171,0.54
https://www.espn.com/nba/player/stats/_/id/2528693/torrey-craig,2020-21,MIL,0,0,0,0,0,0,3.2,1.8,-,0.978,0.48
https://www.espn.com/nba/player/stats/_/id/2528693/torrey-craig,2020-21,PHX,2,0,0,0,1,0,1.7,1.0,-,1.265,0.59
https://www.espn.com/nba/player/stats/_/id/2528693/torrey-craig,2021-22,IND,2,0,0,0,0,0,1.5,0.6,-,1.171,0.54
https://www.espn.com/nba/player/stats/_/id/2528693/torrey-craig,2021-22,PHX,1,0,1,0,0,0,1.2,0.8,-,1.169,0.55
https://www.espn.com/nba/player/stats/_/id/2528693/torrey-craig,2022-23,PHX,4,0,0,0,1,0,1.6,0.7,-,1.176,0.56
https://www.espn.com/nba/player/stats/_/id/2528693/torrey-craig,Career,,13,0,7,0,2,0,1.6,0.8,-,1.181,0.54
https://www.espn.com/nba/player/stats/_/id/4610139/jeremy-sochan,2022-23,SA,2,0,1,0,2,1,1.5,0.4,-,1.112,0.48
https://www.espn.com/nba/player/stats/_/id/4610139/jeremy-sochan,Career,,2,0,1,0,2,1,1.5,0.4,-,1.112,0.48
https://www.espn.com/nba/player/stats/_/id/3062744/david-nwaba,2016-17,LAL,0,0,0,0,0,0,1.3,1.1,-,1.481,0.59
https://www.espn.com/nba/player/stats/_/id/3062744/david-nwaba,2017-18,CHI,3,0,1,0,0,2,1.4,0.8,-,1.312,0.50
https://www.espn.com/nba/player/stats/_/id/3062744/david-nwaba,2018-19,CLE,0,0,1,0,1,0,1.9,1.2,-,1.275,0.53
https://www.espn.com/nba/player/stats/_/id/3062744/david-nwaba,2019-20,BKN,0,0,0,0,0,0,1.0,1.4,-,1.465,0.61
https://www.espn.com/nba/player/stats/_/id/3062744/david-nwaba,2020-21,HOU,1,0,0,0,1,0,1.8,1.8,-,1.266,0.53
https://www.espn.com/nba/player/stats/_/id/3062744/david-nwaba,2021-22,HOU,0,0,1,0,0,0,1.7,1.3,-,1.324,0.53
https://www.espn.com/nba/player/stats/_/id/3062744/david-nwaba,Career,,4,0,3,0,2,2,1.5,1.1,-,1.318,0.53
https://www.espn.com/nba/player/stats/_/id/4278039/nickeil-alexander-walker,2019-20,NO,0,0,0,0,0,0,1.6,0.3,-,1.004,0.45
https://www.espn.com/nba/player/stats/_/id/4278039/nickeil-alexander-walker,2020-21,NO,0,0,1,0,1,0,1.5,0.7,-,1.109,0.50
https://www.espn.com/nba/player/stats/_/id/4278039/nickeil-alexander-walker,2021-22,NO,2,0,0,0,1,0,1.6,0.5,-,1.011,0.45
https://www.espn.com/nba/player/stats/_/id/4278039/nickeil-alexander-walker,2021-22,UTAH,0,0,0,0,1,0,2.1,0.6,-,1.104,0.44
https://www.espn.com/nba/player/stats/_/id/4278039/nickeil-alexander-walker,2022-23,UTAH,0,0,0,0,1,0,1.7,0.5,-,1.341,0.59
https://www.espn.com/nba/player/stats/_/id/4278039/nickeil-alexander-walker,2022-23,MIN,0,0,0,0,2,0,3.2,0.8,-,1.080,0.49
https://www.espn.com/nba/player/stats/_/id/4278039/nickeil-alexander-walker,Career,,2,0,1,0,6,0,1.7,0.5,-,1.077,0.48
https://www.espn.com/nba/player/stats/_/id/3929325/furkan-korkmaz,2017-18,PHI,0,0,0,0,0,0,2.0,1.0,-,0.821,0.38
https://www.espn.com/nba/player/stats/_/id/3929325/furkan-korkmaz,2018-19,PHI,0,0,0,0,0,1,2.1,1.2,-,1.139,0.50
https://www.espn.com/nba/player/stats/_/id/3929325/furkan-korkmaz,2019-20,PHI,0,0,0,0,0,0,1.3,0.7,-,1.250,0.56
https://www.espn.com/nba/player/stats/_/id/3929325/furkan-korkmaz,2020-21,PHI,0,0,0,0,0,0,1.8,1.1,-,1.182,0.52
https://www.espn.com/nba/player/stats/_/id/3929325/furkan-korkmaz,2021-22,PHI,1,0,0,0,0,0,2.6,0.7,-,1.083,0.47
https://www.espn.com/nba/player/stats/_/id/3929325/furkan-korkmaz,2022-23,PHI,0,0,0,0,0,0,0.9,0.4,-,1.261,0.51
https://www.espn.com/nba/player/stats/_/id/3929325/furkan-korkmaz,Career,,1,0,0,0,0,1,1.8,0.8,-,1.171,0.51
https://www.espn.com/nba/player/stats/_/id/3102528/dante-exum,2014-15,UTAH,0,0,0,0,0,0,1.7,0.3,-,0.945,0.45
https://www.espn.com/nba/player/stats/_/id/3102528/dante-exum,2016-17,UTAH,0,0,0,0,1,0,1.4,0.3,-,1.135,0.49
https://www.espn.com/nba/player/stats/_/id/3102528/dante-exum,2017-18,UTAH,0,0,0,0,0,0,2.2,0.4,-,1.310,0.51
https://www.espn.com/nba/player/stats/_/id/3102528/dante-exum,2018-19,UTAH,1,0,0,0,0,0,2.1,0.3,-,1.195,0.46
https://www.espn.com/nba/player/stats/_/id/3102528/dante-exum,2019-20,UTAH,0,0,0,0,0,0,0.7,0.1,-,1.043,0.48
https://www.espn.com/nba/player/stats/_/id/3102528/dante-exum,2019-20,CLE,0,0,0,0,0,0,1.6,0.6,-,1.406,0.55
https://www.espn.com/nba/player/stats/_/id/3102528/dante-exum,2020-21,CLE,0,0,0,0,0,0,1.9,0.6,-,0.885,0.42
https://www.espn.com/nba/player/stats/_/id/3102528/dante-exum,Career,,1,0,0,0,1,0,1.7,0.3,-,1.109,0.47
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2005-06,PHI,0,0,0,0,0,0,0.8,0.4,-,1.077,0.46
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2006-07,PHI,0,0,0,0,0,0,2.4,0.5,-,1.242,0.47
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2007-08,PHI,0,0,0,0,1,0,2.0,0.6,-,1.223,0.46
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2008-09,PHI,0,0,0,0,1,0,1.6,0.6,-,1.231,0.44
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2009-10,PHI,2,0,1,0,0,0,2.5,0.8,-,1.326,0.52
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2010-11,PHI,0,0,1,0,0,0,2.5,0.5,-,1.292,0.46
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2011-12,PHI,0,0,0,0,1,0,3.1,0.7,-,1.223,0.46
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2012-13,ATL,1,0,0,0,1,0,1.9,0.6,-,1.244,0.50
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2013-14,ATL,0,0,0,0,0,0,2.3,0.5,-,1.268,0.48
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2014-15,TOR,0,0,0,0,3,0,1.6,0.9,-,1.338,0.49
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2015-16,LAL,0,0,1,0,1,0,1.6,0.6,-,1.483,0.49
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2016-17,LAL,0,0,0,0,2,0,1.5,0.5,-,1.469,0.53
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2016-17,HOU,0,0,0,0,0,0,1.4,0.4,-,1.299,0.46
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2017-18,LAC,7,0,0,0,3,0,1.8,0.4,-,1.333,0.50
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2018-19,LAC,7,1,0,1,3,0,2.2,0.3,-,1.316,0.47
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2019-20,LAC,2,0,0,1,3,1,2.0,0.2,-,1.266,0.48
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2020-21,LAC,2,0,0,0,1,0,2.2,0.6,-,1.186,0.47
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2020-21,ATL,0,0,0,0,0,0,1.9,0.2,-,1.106,0.44
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,2021-22,ATL,0,0,0,0,1,0,2.4,0.7,-,1.106,0.45
https://www.espn.com/nba/player/stats/_/id/2799/lou-williams,Career,,21,1,3,2,21,1,2.0,0.5,-,1.295,0.48
https://www.espn.com/nba/player/stats/_/id/4683021/deni-avdija,2020-21,WSH,2,0,2,0,0,0,1.9,1.0,-,1.096,0.50
https://www.espn.com/nba/player/stats/_/id/4683021/deni-avdija,2021-22,WSH,3,0,1,0,3,0,1.9,0.7,-,1.183,0.50
https://www.espn.com/nba/player/stats/_/id/4683021/deni-avdija,2022-23,WSH,11,0,0,0,1,1,1.7,0.5,-,1.204,0.50
https://www.espn.com/nba/player/stats/_/id/4683021/deni-avdija,Career,,16,0,3,0,4,1,1.8,0.6,-,1.173,0.50
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2009-10,HOU,0,0,0,0,0,0,0.5,0.3,-,1.552,0.50
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2009-10,SAC,0,0,0,0,0,0,1.0,0.5,-,1.375,0.38
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2009-10,SA,0,0,1,0,0,0,1.1,0.7,-,1.250,0.52
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2010-11,SA,0,0,0,0,0,0,2.0,1.0,-,0.400,0.20
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2010-11,MIL,0,0,0,0,0,0,3.0,0.5,-,0.810,0.40
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2010-11,CHA,0,0,0,0,0,0,1.2,0.5,-,0.905,0.37
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2012-13,WSH,0,0,1,0,0,0,1.9,0.8,-,1.016,0.46
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2013-14,WSH,0,0,0,0,0,0,1.7,0.8,-,0.979,0.38
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2014-15,WSH,0,0,0,0,0,0,1.6,1.2,-,1.200,0.50
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2015-16,WSH,0,0,3,0,0,0,2.2,1.1,-,1.152,0.49
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2016-17,SAC,0,0,0,0,0,0,2.2,1.1,-,1.171,0.52
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2017-18,SAC,0,0,0,0,0,0,1.6,0.7,-,1.149,0.51
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2018-19,MEM,0,0,1,0,1,0,1.3,0.9,-,1.196,0.52
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2018-19,LAC,0,0,0,0,0,0,2.3,1.6,-,1.160,0.47
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2019-20,BKN,2,0,0,0,0,0,2.5,0.8,-,1.092,0.49
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2020-21,CHI,0,0,1,0,1,0,2.1,0.7,-,1.110,0.50
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2021-22,NO,0,0,0,0,0,0,1.8,1.0,-,1.047,0.48
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,2022-23,NO,0,0,0,0,0,0,3.3,2.3,-,1.111,0.52
https://www.espn.com/nba/player/stats/_/id/4023/garrett-temple,Career,,2,0,7,0,2,0,1.9,0.9,-,1.124,0.49
https://www.espn.com/nba/player/stats/_/id/4278053/davion-mitchell,2021-22,SAC,3,0,0,0,0,0,2.7,0.5,-,1.021,0.48
https://www.espn.com/nba/player/stats/_/id/4278053/davion-mitchell,2022-23,SAC,0,0,0,0,0,0,3.0,0.7,-,1.128,0.53
https://www.espn.com/nba/player/stats/_/id/4278053/davion-mitchell,Career,,3,0,0,0,0,0,2.8,0.6,-,1.056,0.50
https://www.espn.com/nba/player/stats/_/id/4432356/johnny-davis,2022-23,WSH,0,0,0,0,0,0,1.8,0.6,-,0.953,0.44
https://www.espn.com/nba/player/stats/_/id/4432356/johnny-davis,Career,,0,0,0,0,0,0,1.8,0.6,-,0.953,0.44
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2010-11,HOU,0,0,0,0,0,0,2.5,0.5,-,0.892,0.40
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2010-11,MEM,0,0,0,0,0,0,1.9,0.6,-,0.844,0.34
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2011-12,GS,0,0,0,0,0,0,9.0,4.0,-,0.900,0.43
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2011-12,ORL,0,0,0,0,0,0,2.7,0.9,-,0.882,0.38
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2012-13,ORL,0,0,0,0,0,0,2.1,0.5,-,0.733,0.35
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2012-13,MIL,0,0,1,0,0,0,3.0,0.8,-,0.884,0.44
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2013-14,PHX,0,0,0,0,0,0,2.8,0.8,-,0.929,0.43
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2014-15,OKC,0,0,0,0,0,0,3.1,0.4,-,0.822,0.34
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2014-15,PHI,0,0,0,0,0,0,2.2,0.5,-,0.935,0.42
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2015-16,NO,5,0,0,0,0,0,3.4,0.5,-,1.048,0.45
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2015-16,PHI,7,0,0,0,0,0,2.7,0.5,-,0.992,0.44
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2016-17,DET,3,0,0,0,1,0,3.7,0.5,-,1.012,0.46
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2017-18,DET,3,0,0,0,1,0,3.3,0.6,-,1.116,0.51
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2018-19,DET,0,0,0,0,2,0,3.3,0.5,-,1.025,0.46
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2019-20,WSH,1,0,0,0,1,0,3.5,0.6,-,1.074,0.49
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2020-21,WSH,0,0,0,0,0,0,4.2,0.8,-,0.993,0.46
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2021-22,CHA,0,0,0,0,0,0,2.7,0.6,-,0.908,0.42
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2021-22,WSH,1,0,0,0,1,1,3.5,0.6,-,0.988,0.49
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,2022-23,DEN,0,0,0,0,0,0,2.3,0.2,-,0.824,0.40
https://www.espn.com/nba/player/stats/_/id/4305/ish-smith,Career,,20,0,1,0,6,1,3.1,0.6,-,1.003,0.46
https://www.espn.com/nba/player/stats/_/id/4397189/jalen-smith,2020-21,PHX,1,0,0,0,1,1,0.6,0.1,-,1.060,0.48
https://www.espn.com/nba/player/stats/_/id/4397189/jalen-smith,2021-22,PHX,3,0,1,0,2,0,0.3,0.3,-,1.277,0.49
https://www.espn.com/nba/player/stats/_/id/4397189/jalen-smith,2021-22,IND,6,0,1,1,2,0,0.9,0.5,-,1.385,0.60
https://www.espn.com/nba/player/stats/_/id/4397189/jalen-smith,2022-23,IND,7,0,1,0,1,0,0.9,0.3,-,1.264,0.53
https://www.espn.com/nba/player/stats/_/id/4397189/jalen-smith,Career,,17,0,3,1,6,1,0.8,0.3,-,1.283,0.54
https://www.espn.com/nba/player/stats/_/id/4433137/ziaire-williams,2021-22,MEM,0,0,0,0,1,0,1.6,0.9,-,1.182,0.54
https://www.espn.com/nba/player/stats/_/id/4433137/ziaire-williams,2022-23,MEM,0,0,0,0,0,1,0.9,0.4,-,1.071,0.49
https://www.espn.com/nba/player/stats/_/id/4433137/ziaire-williams,Career,,0,0,0,0,1,1,1.3,0.6,-,1.147,0.53
https://www.espn.com/nba/player/stats/_/id/4997526/ousmane-dieng,2022-23,OKC,0,0,0,0,1,0,1.8,0.5,-,1.066,0.49
https://www.espn.com/nba/player/stats/_/id/4997526/ousmane-dieng,Career,,0,0,0,0,1,0,1.8,0.5,-,1.066,0.49
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2012-13,ORL,1,0,2,0,1,0,0.7,1.3,-,1.108,0.49
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2013-14,ORL,1,0,0,0,1,0,0.9,1.1,-,1.226,0.52
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2014-15,ORL,0,0,0,0,0,0,0.9,1.2,-,1.000,0.43
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2015-16,POR,4,0,0,0,1,0,1.1,0.8,-,1.212,0.52
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2016-17,POR,2,0,4,0,1,0,1.0,1.0,-,1.239,0.56
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2017-18,POR,0,0,0,0,1,0,1.3,1.2,-,1.296,0.58
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2018-19,POR,2,0,0,0,2,0,1.6,1.5,-,1.186,0.53
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2019-20,LAC,0,0,0,0,1,1,1.0,1.1,-,1.267,0.58
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2019-20,NY,0,0,0,0,0,0,2.9,1.3,-,1.242,0.51
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2020-21,MIA,0,0,0,0,0,0,2.3,0.7,-,1.154,0.58
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2020-21,SAC,0,0,1,0,1,0,1.9,1.5,-,1.178,0.48
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,2021-22,SAC,1,0,0,0,1,0,0.7,0.9,-,1.199,0.54
https://www.espn.com/nba/player/stats/_/id/6591/maurice-harkless,Career,,11,0,7,0,10,1,1.1,1.1,-,1.198,0.53
https://www.espn.com/nba/player/stats/_/id/3934673/donte-divincenzo,2018-19,MIL,0,0,0,0,0,0,1.6,0.7,-,1.056,0.49
https://www.espn.com/nba/player/stats/_/id/3934673/donte-divincenzo,2019-20,MIL,1,0,0,0,0,0,1.7,0.9,-,1.196,0.54
https://www.espn.com/nba/player/stats/_/id/3934673/donte-divincenzo,2020-21,MIL,5,0,1,0,1,1,2.2,0.8,-,1.141,0.53
https://www.espn.com/nba/player/stats/_/id/3934673/donte-divincenzo,2021-22,MIL,0,0,0,0,0,0,1.0,0.4,-,1.034,0.42
https://www.espn.com/nba/player/stats/_/id/3934673/donte-divincenzo,2021-22,SAC,0,0,0,0,0,0,2.0,0.8,-,1.183,0.48
https://www.espn.com/nba/player/stats/_/id/3934673/donte-divincenzo,2022-23,GS,4,0,0,1,0,1,2.3,0.9,-,1.256,0.57
https://www.espn.com/nba/player/stats/_/id/3934673/donte-divincenzo,Career,,10,0,1,1,1,2,2.0,0.8,-,1.177,0.53
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2007-08,SEA,4,0,0,0,0,0,0.8,0.3,-,1.119,0.44
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2008-09,OKC,13,0,1,0,0,0,0.9,0.5,-,1.208,0.49
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2009-10,OKC,11,0,3,0,1,0,1.0,0.8,-,1.158,0.50
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2010-11,OKC,3,0,2,0,0,0,1.2,0.5,-,1.204,0.48
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2010-11,BOS,1,0,1,0,0,0,0.8,0.6,-,1.257,0.50
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2012-13,BOS,1,0,0,0,1,0,1.0,0.4,-,1.285,0.51
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2013-14,BOS,2,0,1,0,0,0,0.8,0.3,-,1.180,0.47
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2014-15,BOS,1,0,1,0,0,0,0.9,0.5,-,1.221,0.48
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2014-15,MEM,0,0,0,0,1,0,1.6,0.5,-,1.195,0.48
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2015-16,MEM,1,0,0,0,0,0,1.4,0.6,-,1.160,0.47
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2015-16,LAC,0,0,0,0,0,0,1.7,0.8,-,1.097,0.47
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2016-17,ORL,1,0,0,0,1,0,1.1,0.5,-,1.143,0.44
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2017-18,CLE,1,0,0,0,0,1,1.3,0.5,-,1.369,0.52
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2018-19,WSH,2,0,0,0,2,0,1.4,0.4,-,1.377,0.56
https://www.espn.com/nba/player/stats/_/id/3209/jeff-green,2019-20,UTAH,0,0,0,0,0,0,0.7,0.4,-,1.195,0.47
