rank,name,name_url,team,team_url,salary
275,Simone Fontecchio,https://www.espn.com/nba/player/_/id/3899664/simone-fontecchio,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$3,205,128"
276,Derrick Jones Jr.,https://www.espn.com/nba/player/_/id/3936099/derrick-jones-jr.,Chicago Bulls,https://www.espn.com/nba/team/_/name/chi/chicago-bulls,"$3,200,000"
277,Andre Drummond,https://www.espn.com/nba/player/_/id/6585/andre-drummond,Chicago Bulls,https://www.espn.com/nba/team/_/name/chi/chicago-bulls,"$3,200,000"
278,Dalen Terry,https://www.espn.com/nba/player/_/id/4433159/dalen-terry,Chicago Bulls,https://www.espn.com/nba/team/_/name/chi/chicago-bulls,"$3,191,400"
279,Kevin Love,https://www.espn.com/nba/player/_/id/3449/kevin-love,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$3,114,138"
280,Josh Green,https://www.espn.com/nba/player/_/id/4432811/josh-green,Dallas Mavericks,https://www.espn.com/nba/team/_/name/dal/dallas-mavericks,"$3,098,400"
281,Jake LaRavia,https://www.espn.com/nba/player/_/id/4592691/jake-laravia,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$3,047,640"
282,Tre Mann,https://www.espn.com/nba/player/_/id/4432819/tre-mann,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$3,046,200"
283,Sterling Brown,https://www.espn.com/nba/player/_/id/3057187/sterling-brown,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$3,000,000"
284,Jordan Nwora,https://www.espn.com/nba/player/_/id/4277883/jordan-nwora,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$3,000,000"
285,Luka Samanic,https://www.espn.com/nba/player/_/id/4423309/luka-samanic,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$2,959,080"
286,Saddiq Bey,https://www.espn.com/nba/player/_/id/4397136/saddiq-bey,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$2,959,080"
287,Malaki Branham,https://www.espn.com/nba/player/_/id/4565201/malaki-branham,San Antonio Spurs,https://www.espn.com/nba/team/_/name/sa/san-antonio-spurs,"$2,925,600"
288,Kai Jones,https://www.espn.com/nba/player/_/id/4431699/kai-jones,Charlotte Hornets,https://www.espn.com/nba/team/_/name/cha/charlotte-hornets,"$2,909,040"
289,Precious Achiuwa,https://www.espn.com/nba/player/_/id/4431679/precious-achiuwa,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$2,840,160"
290,Christian Braun,https://www.espn.com/nba/player/_/id/4431767/christian-braun,Denver Nuggets,https://www.espn.com/nba/team/_/name/den/denver-nuggets,"$2,808,600"
291,Jalen Johnson,https://www.espn.com/nba/player/_/id/4701230/jalen-johnson,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$2,792,640"
292,Tyrese Maxey,https://www.espn.com/nba/player/_/id/4431678/tyrese-maxey,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$2,726,880"
293,Bruno Fernando,https://www.espn.com/nba/player/_/id/4277952/bruno-fernando,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$2,717,391"
294,Trey Lyles,https://www.espn.com/nba/player/_/id/3136196/trey-lyles,Sacramento Kings,https://www.espn.com/nba/team/_/name/sac/sacramento-kings,"$2,700,000"
295,Walker Kessler,https://www.espn.com/nba/player/_/id/4433136/walker-kessler,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$2,696,400"
296,Marc Gasol,https://www.espn.com/nba/player/_/id/3206/marc-gasol,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$2,692,991"
297,Anthony Tolliver,https://www.espn.com/nba/player/_/id/3276/anthony-tolliver,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$2,692,991"
298,Keon Johnson,https://www.espn.com/nba/player/_/id/4432192/keon-johnson,Portland Trail Blazers,https://www.espn.com/nba/team/_/name/por/portland-trail-blazers,"$2,681,040"
299,Charles Bassey,https://www.espn.com/nba/player/_/id/4397886/charles-bassey,San Antonio Spurs,https://www.espn.com/nba/team/_/name/sa/san-antonio-spurs,"$2,600,000"
300,David Roddy,https://www.espn.com/nba/player/_/id/4593041/david-roddy,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$2,588,640"
301,Isaiah Jackson,https://www.espn.com/nba/player/_/id/4432170/isaiah-jackson,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$2,573,760"
302,Zeke Nnaji,https://www.espn.com/nba/player/_/id/4431690/zeke-nnaji,Denver Nuggets,https://www.espn.com/nba/team/_/name/den/denver-nuggets,"$2,498,760"
303,MarJon Beauchamp,https://www.espn.com/nba/player/_/id/4432179/marjon-beauchamp,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$2,485,200"
304,Usman Garuba,https://www.espn.com/nba/player/_/id/4871143/usman-garuba,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$2,471,160"
305,Montrezl Harrell,https://www.espn.com/nba/player/_/id/2991055/montrezl-harrell,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$2,463,490"
306,Willy Hernangomez,https://www.espn.com/nba/player/_/id/2999409/willy-hernangomez,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$2,443,581"
307,Blake Wesley,https://www.espn.com/nba/player/_/id/4683935/blake-wesley,San Antonio Spurs,https://www.espn.com/nba/team/_/name/sa/san-antonio-spurs,"$2,385,480"
308,Josh Christopher,https://www.espn.com/nba/player/_/id/4432168/josh-christopher,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$2,372,160"
309,Leandro Bolmaro,https://www.espn.com/nba/player/_/id/4683025/leandro-bolmaro,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$2,353,320"
310,Immanuel Quickley,https://www.espn.com/nba/player/_/id/4395724/immanuel-quickley,New York Knicks,https://www.espn.com/nba/team/_/name/ny/new-york-knicks,"$2,316,240"
311,Wendell Moore Jr.,https://www.espn.com/nba/player/_/id/4592187/wendell-moore-jr.,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$2,306,520"
312,John Konchar,https://www.espn.com/nba/player/_/id/3134932/john-konchar,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$2,300,000"
313,Damian Jones,https://www.espn.com/nba/player/_/id/3064559/damian-jones,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$2,298,385"
314,Quentin Grimes,https://www.espn.com/nba/player/_/id/4397014/quentin-grimes,New York Knicks,https://www.espn.com/nba/team/_/name/ny/new-york-knicks,"$2,277,000"
315,Andrew Nembhard,https://www.espn.com/nba/player/_/id/4395712/andrew-nembhard,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$2,244,111"
316,Nikola Jovic,https://www.espn.com/nba/player/_/id/4997528/nikola-jovic,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$2,239,920"
317,Payton Pritchard,https://www.espn.com/nba/player/_/id/4066354/payton-pritchard,Boston Celtics,https://www.espn.com/nba/team/_/name/bos/boston-celtics,"$2,239,200"
318,Vlatko Cancar,https://www.espn.com/nba/player/_/id/4230557/vlatko-cancar,Denver Nuggets,https://www.espn.com/nba/team/_/name/den/denver-nuggets,"$2,234,359"
319,Patrick Baldwin Jr.,https://www.espn.com/nba/player/_/id/4433246/patrick-baldwin-jr.,Golden State Warriors,https://www.espn.com/nba/team/_/name/gs/golden-state-warriors,"$2,226,000"
320,TyTy Washington Jr.,https://www.espn.com/nba/player/_/id/4683749/tyty-washington-jr.,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$2,210,040"
321,Bones Hyland,https://www.espn.com/nba/player/_/id/4592492/bones-hyland,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$2,201,520"
322,Bol Bol,https://www.espn.com/nba/player/_/id/4397102/bol-bol,Orlando Magic,https://www.espn.com/nba/team/_/name/orl/orlando-magic,"$2,200,000"
323,Peyton Watson,https://www.espn.com/nba/player/_/id/4576087/peyton-watson,Denver Nuggets,https://www.espn.com/nba/team/_/name/den/denver-nuggets,"$2,193,960"
324,Marquese Chriss,https://www.espn.com/nba/player/_/id/3907487/marquese-chriss,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$2,193,920"
325,Nik Stauskas,https://www.espn.com/nba/player/_/id/2991042/nik-stauskas,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$2,193,920"
326,Udoka Azubuike,https://www.espn.com/nba/player/_/id/4066299/udoka-azubuike,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$2,174,880"
327,Jaden McDaniels,https://www.espn.com/nba/player/_/id/4431671/jaden-mcdaniels,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$2,161,440"
328,Jordan McLaughlin,https://www.espn.com/nba/player/_/id/3134916/jordan-mclaughlin,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$2,160,000"
329,Malachi Flynn,https://www.espn.com/nba/player/_/id/4066668/malachi-flynn,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$2,145,720"
330,Cam Thomas,https://www.espn.com/nba/player/_/id/4432174/cam-thomas,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$2,138,160"
331,Luke Kornet,https://www.espn.com/nba/player/_/id/3064560/luke-kornet,Boston Celtics,https://www.espn.com/nba/team/_/name/bos/boston-celtics,"$2,133,278"
332,Desmond Bane,https://www.espn.com/nba/player/_/id/4066320/desmond-bane,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$2,130,240"
333,Jahlil Okafor,https://www.espn.com/nba/player/_/id/3135048/jahlil-okafor,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$2,130,023"
334,Jaden Springer,https://www.espn.com/nba/player/_/id/4432164/jaden-springer,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$2,125,200"
335,Day'Ron Sharpe,https://www.espn.com/nba/player/_/id/4432194/day'ron-sharpe,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$2,109,480"
336,Jevon Carter,https://www.espn.com/nba/player/_/id/3133635/jevon-carter,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$2,100,000"
337,Santi Aldama,https://www.espn.com/nba/player/_/id/4593125/santi-aldama,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$2,094,240"
338,Frank Ntilikina,https://www.espn.com/nba/player/_/id/4230547/frank-ntilikina,Dallas Mavericks,https://www.espn.com/nba/team/_/name/dal/dallas-mavericks,"$2,036,318"
339,Tony Bradley,https://www.espn.com/nba/player/_/id/4065673/tony-bradley,Chicago Bulls,https://www.espn.com/nba/team/_/name/chi/chicago-bulls,"$2,036,318"
340,Jaylin Williams,https://www.espn.com/nba/player/_/id/4432823/jaylin-williams,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$2,000,000"
341,Jeremiah Robinson-Earl,https://www.espn.com/nba/player/_/id/4432813/jeremiah-robinson-earl,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$2,000,000"
342,Kenrich Williams,https://www.espn.com/nba/player/_/id/3133626/kenrich-williams,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$2,000,000"
343,Abdel Nader,https://www.espn.com/nba/player/_/id/2595435/abdel-nader,Phoenix Suns,https://www.espn.com/nba/team/_/name/phx/phoenix-suns,"$2,000,000"
344,Caleb Houstan,https://www.espn.com/nba/player/_/id/4433623/caleb-houstan,Orlando Magic,https://www.espn.com/nba/team/_/name/orl/orlando-magic,"$2,000,000"
345,Danny Green,https://www.espn.com/nba/player/_/id/3988/danny-green,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$2,000,000"
346,Garrison Mathews,https://www.espn.com/nba/player/_/id/3913180/garrison-mathews,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$2,000,000"
347,Shake Milton,https://www.espn.com/nba/player/_/id/3915195/shake-milton,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$1,977,718"
348,Edmond Sumner,https://www.espn.com/nba/player/_/id/3136485/edmond-sumner,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$1,968,175"
349,Jontay Porter,https://www.espn.com/nba/player/_/id/4278103/jontay-porter,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$1,950,000"
350,Denzel Valentine,https://www.espn.com/nba/player/_/id/2999549/denzel-valentine,Boston Celtics,https://www.espn.com/nba/team/_/name/bos/boston-celtics,"$1,939,350"
351,Daniel Gafford,https://www.espn.com/nba/player/_/id/4278049/daniel-gafford,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$1,930,681"
352,Jalen McDaniels,https://www.espn.com/nba/player/_/id/4066731/jalen-mcdaniels,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$1,930,681"
353,Naz Reid,https://www.espn.com/nba/player/_/id/4396971/naz-reid,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$1,930,681"
354,Jaylen Nowell,https://www.espn.com/nba/player/_/id/4278541/jaylen-nowell,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$1,930,681"
355,Terance Mann,https://www.espn.com/nba/player/_/id/3907823/terance-mann,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$1,930,681"
356,Dean Wade,https://www.espn.com/nba/player/_/id/3912848/dean-wade,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$1,930,681"
357,Lindy Waters III,https://www.espn.com/nba/player/_/id/4066317/lindy-waters-iii,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$1,927,896"
358,Chimezie Metu,https://www.espn.com/nba/player/_/id/3914283/chimezie-metu,Sacramento Kings,https://www.espn.com/nba/team/_/name/sac/sacramento-kings,"$1,910,680"
359,Davon Reed,https://www.espn.com/nba/player/_/id/3059262/davon-reed,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$1,902,133"
360,Xavier Tillman,https://www.espn.com/nba/player/_/id/4277964/xavier-tillman,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$1,901,625"
361,Killian Tillie,https://www.espn.com/nba/player/_/id/4066651/killian-tillie,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$1,901,625"
362,Theo Maledon,https://www.espn.com/nba/player/_/id/4683027/theo-maledon,Charlotte Hornets,https://www.espn.com/nba/team/_/name/cha/charlotte-hornets,"$1,900,000"
363,Keita Bates-Diop,https://www.espn.com/nba/player/_/id/3136779/keita-bates-diop,San Antonio Spurs,https://www.espn.com/nba/team/_/name/sa/san-antonio-spurs,"$1,878,720"
364,Moritz Wagner,https://www.espn.com/nba/player/_/id/3150844/moritz-wagner,Orlando Magic,https://www.espn.com/nba/team/_/name/orl/orlando-magic,"$1,878,720"
365,Thanasis Antetokounmpo,https://www.espn.com/nba/player/_/id/3102533/thanasis-antetokounmpo,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$1,878,720"
366,Wenyen Gabriel,https://www.espn.com/nba/player/_/id/4066264/wenyen-gabriel,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$1,878,720"
367,Didi Louzada,https://www.espn.com/nba/player/_/id/4423885/didi-louzada,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$1,876,222"
368,Oshae Brissett,https://www.espn.com/nba/player/_/id/4278031/oshae-brissett,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$1,846,738"
369,Dennis Smith Jr.,https://www.espn.com/nba/player/_/id/4065697/dennis-smith-jr.,Charlotte Hornets,https://www.espn.com/nba/team/_/name/cha/charlotte-hornets,"$1,836,090"
370,Svi Mykhailiuk,https://www.espn.com/nba/player/_/id/3133602/svi-mykhailiuk,Charlotte Hornets,https://www.espn.com/nba/team/_/name/cha/charlotte-hornets,"$1,836,090"
371,Juancho Hernangomez,https://www.espn.com/nba/player/_/id/4017839/juancho-hernangomez,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$1,836,090"
372,Anthony Gill,https://www.espn.com/nba/player/_/id/2581184/anthony-gill,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$1,836,090"
373,Taj Gibson,https://www.espn.com/nba/player/_/id/3986/taj-gibson,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$1,836,090"
374,Juan Toscano-Anderson,https://www.espn.com/nba/player/_/id/4401416/juan-toscano-anderson,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$1,836,090"
375,Isaiah Joe,https://www.espn.com/nba/player/_/id/4395702/isaiah-joe,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$1,836,090"
376,Justin Jackson,https://www.espn.com/nba/player/_/id/3138156/justin-jackson,Boston Celtics,https://www.espn.com/nba/team/_/name/bos/boston-celtics,"$1,836,090"
377,Matthew Dellavedova,https://www.espn.com/nba/player/_/id/2489716/matthew-dellavedova,Sacramento Kings,https://www.espn.com/nba/team/_/name/sac/sacramento-kings,"$1,836,090"
378,Drew Eubanks,https://www.espn.com/nba/player/_/id/3914285/drew-eubanks,Portland Trail Blazers,https://www.espn.com/nba/team/_/name/por/portland-trail-blazers,"$1,836,090"
379,Ryan Arcidiacono,https://www.espn.com/nba/player/_/id/2991047/ryan-arcidiacono,Portland Trail Blazers,https://www.espn.com/nba/team/_/name/por/portland-trail-blazers,"$1,836,090"
380,Josh Okogie,https://www.espn.com/nba/player/_/id/4065663/josh-okogie,Phoenix Suns,https://www.espn.com/nba/team/_/name/phx/phoenix-suns,"$1,836,090"
381,T.J. Warren,https://www.espn.com/nba/player/_/id/2982334/t.j.-warren,Phoenix Suns,https://www.espn.com/nba/team/_/name/phx/phoenix-suns,"$1,836,090"
382,Damion Lee,https://www.espn.com/nba/player/_/id/2595209/damion-lee,Phoenix Suns,https://www.espn.com/nba/team/_/name/phx/phoenix-suns,"$1,836,090"
383,Bismack Biyombo,https://www.espn.com/nba/player/_/id/6427/bismack-biyombo,Phoenix Suns,https://www.espn.com/nba/team/_/name/phx/phoenix-suns,"$1,836,090"
384,Nathan Knight,https://www.espn.com/nba/player/_/id/4067325/nathan-knight,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$1,836,090"
385,Matt Ryan,https://www.espn.com/nba/player/_/id/3908336/matt-ryan,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$1,836,090"
386,Bryn Forbes,https://www.espn.com/nba/player/_/id/2994526/bryn-forbes,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$1,836,090"
387,Austin Rivers,https://www.espn.com/nba/player/_/id/6617/austin-rivers,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$1,836,090"
388,Wesley Matthews,https://www.espn.com/nba/player/_/id/4032/wesley-matthews,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$1,836,090"
389,Udonis Haslem,https://www.espn.com/nba/player/_/id/2184/udonis-haslem,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$1,836,090"
390,Troy Brown Jr.,https://www.espn.com/nba/player/_/id/4278508/troy-brown-jr.,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$1,836,090"
391,Dennis Schroder,https://www.espn.com/nba/player/_/id/3032979/dennis-schroder,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$1,836,090"
392,Frank Kaminsky,https://www.espn.com/nba/player/_/id/2579294/frank-kaminsky,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$1,836,090"
393,JaMychal Green,https://www.espn.com/nba/player/_/id/2327577/jamychal-green,Golden State Warriors,https://www.espn.com/nba/team/_/name/gs/golden-state-warriors,"$1,836,090"
394,Andre Iguodala,https://www.espn.com/nba/player/_/id/2386/andre-iguodala,Golden State Warriors,https://www.espn.com/nba/team/_/name/gs/golden-state-warriors,"$1,836,090"
395,Rodney McGruder,https://www.espn.com/nba/player/_/id/2488826/rodney-mcgruder,Detroit Pistons,https://www.espn.com/nba/team/_/name/det/detroit-pistons,"$1,836,090"
396,Thomas Bryant,https://www.espn.com/nba/player/_/id/3934723/thomas-bryant,Denver Nuggets,https://www.espn.com/nba/team/_/name/den/denver-nuggets,"$1,836,090"
397,DeAndre Jordan,https://www.espn.com/nba/player/_/id/3442/deandre-jordan,Denver Nuggets,https://www.espn.com/nba/team/_/name/den/denver-nuggets,"$1,836,090"
398,Theo Pinson,https://www.espn.com/nba/player/_/id/3138154/theo-pinson,Dallas Mavericks,https://www.espn.com/nba/team/_/name/dal/dallas-mavericks,"$1,836,090"
399,Facundo Campazzo,https://www.espn.com/nba/player/_/id/2968334/facundo-campazzo,Dallas Mavericks,https://www.espn.com/nba/team/_/name/dal/dallas-mavericks,"$1,836,090"
400,Markieff Morris,https://www.espn.com/nba/player/_/id/6461/markieff-morris,Dallas Mavericks,https://www.espn.com/nba/team/_/name/dal/dallas-mavericks,"$1,836,090"
401,Raul Neto,https://www.espn.com/nba/player/_/id/2968361/raul-neto,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$1,836,090"
402,Robin Lopez,https://www.espn.com/nba/player/_/id/3447/robin-lopez,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$1,836,090"
403,Noah Vonleh,https://www.espn.com/nba/player/_/id/3078284/noah-vonleh,Boston Celtics,https://www.espn.com/nba/team/_/name/bos/boston-celtics,"$1,836,090"
404,Blake Griffin,https://www.espn.com/nba/player/_/id/3989/blake-griffin,Boston Celtics,https://www.espn.com/nba/team/_/name/bos/boston-celtics,"$1,836,090"
405,Aaron Holiday,https://www.espn.com/nba/player/_/id/3922230/aaron-holiday,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$1,836,090"
406,Wes Iwundu,https://www.espn.com/nba/player/_/id/3074797/wes-iwundu,Sacramento Kings,https://www.espn.com/nba/team/_/name/sac/sacramento-kings,"$1,824,003"
407,Dwayne Bacon,https://www.espn.com/nba/player/_/id/3907821/dwayne-bacon,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$1,824,003"
408,Max Strus,https://www.espn.com/nba/player/_/id/4065778/max-strus,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$1,815,677"
409,Gabe Vincent,https://www.espn.com/nba/player/_/id/3137259/gabe-vincent,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$1,815,677"
410,Javonte Green,https://www.espn.com/nba/player/_/id/2596112/javonte-green,Chicago Bulls,https://www.espn.com/nba/team/_/name/chi/chicago-bulls,"$1,815,677"
411,Juwan Morgan,https://www.espn.com/nba/player/_/id/3934721/juwan-morgan,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$1,815,518"
412,Herbert Jones,https://www.espn.com/nba/player/_/id/4277813/herbert-jones,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$1,785,000"
413,Nick Richards,https://www.espn.com/nba/player/_/id/4278076/nick-richards,Charlotte Hornets,https://www.espn.com/nba/team/_/name/cha/charlotte-hornets,"$1,782,621"
414,Vernon Carey Jr.,https://www.espn.com/nba/player/_/id/4431669/vernon-carey-jr.,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$1,782,621"
415,Tre Jones,https://www.espn.com/nba/player/_/id/4395626/tre-jones,San Antonio Spurs,https://www.espn.com/nba/team/_/name/sa/san-antonio-spurs,"$1,782,621"
416,KZ Okpala,https://www.espn.com/nba/player/_/id/4278521/kz-okpala,Sacramento Kings,https://www.espn.com/nba/team/_/name/sac/sacramento-kings,"$1,782,621"
417,Paul Reed,https://www.espn.com/nba/player/_/id/4278562/paul-reed,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$1,782,621"
418,Yogi Ferrell,https://www.espn.com/nba/player/_/id/2991018/yogi-ferrell,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$1,782,621"
419,Kenyon Martin Jr.,https://www.espn.com/nba/player/_/id/4431828/kenyon-martin-jr.,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$1,782,621"
420,Alen Smailagic,https://www.espn.com/nba/player/_/id/4401415/alen-smailagic,Golden State Warriors,https://www.espn.com/nba/team/_/name/gs/golden-state-warriors,"$1,782,621"
421,Lamar Stevens,https://www.espn.com/nba/player/_/id/4066405/lamar-stevens,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$1,782,621"
422,Naji Marshall,https://www.espn.com/nba/player/_/id/4278594/naji-marshall,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$1,782,621"
423,Miye Oni,https://www.espn.com/nba/player/_/id/4066851/miye-oni,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$1,782,621"
424,Yuta Watanabe,https://www.espn.com/nba/player/_/id/3133838/yuta-watanabe,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$1,762,796"
425,Khyri Thomas,https://www.espn.com/nba/player/_/id/3912334/khyri-thomas,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$1,762,796"
426,Saben Lee,https://www.espn.com/nba/player/_/id/4278124/saben-lee,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$1,752,638"
427,Devin Cannady,https://www.espn.com/nba/player/_/id/3906977/devin-cannady,Orlando Magic,https://www.espn.com/nba/team/_/name/orl/orlando-magic,"$1,752,638"
428,Luca Vildoza,https://www.espn.com/nba/player/_/id/4231914/luca-vildoza,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$1,752,638"
429,Rayjon Tucker,https://www.espn.com/nba/player/_/id/3908819/rayjon-tucker,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$1,752,638"
430,Haywood Highsmith,https://www.espn.com/nba/player/_/id/4291678/haywood-highsmith,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$1,752,638"
