id,season,Team,GP,GS,MIN,FG,FG%,3PT,3P%,FT,FT%,OR,DR,REB,AST,BLK,STL,PF,TO,PTS
3452,2018-19,LAL,75,62,22.3,5.3-8.5,62.4,0.0-0.2,8.3,1.3-2.0,63.2,2.6,4.9,7.5,0.7,2.0,0.6,2.8,1.4,12.0
3452,2019-20,LAL,68,68,16.6,2.9-4.5,63.7,0.0-0.1,50.0,0.8-1.2,64.6,1.8,3.9,5.7,0.5,1.4,0.5,2.3,0.8,6.6
3452,2020-21,CLE,33,1,15.2,3.4-6.5,52.1,0.2-0.6,25.0,1.1-1.7,65.5,1.6,3.5,5.2,1.0,1.2,0.5,2.4,1.4,8.0
3452,2020-21,DEN,13,1,13.5,2.5-5.2,47.8,0.0-0.3,0.0,0.6-0.9,66.7,1.8,3.5,5.3,0.5,1.1,0.2,3.2,1.2,5.5
3452,2021-22,PHX,74,17,15.8,3.9-6.2,62.9,0.0-0.1,22.2,1.4-2.0,69.9,2.2,4.5,6.7,0.6,1.1,0.3,2.4,1.3,9.2
3452,2022-23,DAL,42,7,8.5,1.9-3.0,64.0,0.0-0.1,40.0,0.6-1.0,58.5,0.7,1.8,2.5,0.3,0.6,0.1,1.3,0.9,4.4
4278355,2020-21,NY,62,0,11.0,1.7-3.4,49.8,0.4-1.4,30.6,0.3-0.4,73.1,0.4,1.8,2.2,0.5,0.2,0.3,0.9,0.4,4.1
4278355,2021-22,NY,72,10,17.1,3.5-6.6,53.1,0.7-2.3,30.8,1.3-1.7,75.8,1.0,2.8,3.7,1.1,0.5,0.3,1.4,0.8,9.0
4278355,2022-23,NY,67,5,15.7,2.8-6.3,44.6,1.3-3.7,34.4,0.6-0.7,80.9,0.4,2.4,2.8,1.0,0.2,0.3,1.0,0.6,7.4
4566434,2021-22,ORL,79,79,30.7,5.8-12.3,46.8,1.2-3.4,35.4,2.4-2.8,86.3,1.1,3.4,4.5,2.9,0.4,0.9,2.1,1.5,15.2
4566434,2022-23,ORL,80,80,32.6,6.8-14.0,48.5,1.6-4.5,36.1,3.4-4.0,84.2,0.9,3.2,4.1,3.5,0.2,1.0,2.3,2.1,18.6
3056247,2019-20,MIA,67,67,29.3,6.0-13.6,43.9,2.0-5.8,35.0,1.3-1.5,85.0,0.3,2.4,2.7,3.3,0.2,0.8,2.3,1.7,15.3
3056247,2020-21,MIA,56,44,29.5,5.7-11.8,48.5,2.2-5.7,38.1,1.0-1.1,93.3,0.4,2.8,3.2,2.6,0.3,0.9,1.9,1.4,14.6
3056247,2022-23,LAL,39,2,13.5,2.6-6.4,40.6,1.1-3.2,32.5,0.4-0.5,81.0,0.1,1.3,1.4,0.9,0.1,0.3,0.9,0.8,6.7
3056247,2022-23,WSH,31,0,14.1,2.9-6.4,44.7,1.2-3.1,39.2,0.6-0.6,90.0,0.3,1.4,1.7,1.8,0.1,0.5,1.0,1.1,7.5
4080610,2018-19,OKC,51,3,10.3,1.5-3.2,45.5,0.1-0.5,16.7,0.7-1.2,61.0,0.7,1.2,1.9,0.3,0.2,0.4,1.5,0.5,3.7
4080610,2019-20,OKC,46,3,19.5,2.9-6.4,44.6,0.3-1.2,28.1,0.8-1.4,60.3,1.0,2.7,3.6,0.8,0.2,0.8,2.2,1.1,6.9
4080610,2020-21,OKC,32,5,23.8,4.5-9.3,48.1,0.4-1.3,29.3,2.6-4.1,62.9,1.2,4.0,5.2,2.4,0.4,1.0,2.6,1.5,11.9
4080610,2020-21,DET,20,4,23.3,4.1-8.7,46.8,0.8-2.1,39.0,2.3-3.4,66.2,1.1,4.3,5.4,1.2,0.6,0.5,2.6,1.4,11.2
4080610,2021-22,DET,58,29,21.9,4.5-9.1,49.6,0.4-1.6,24.7,1.6-2.4,65.0,1.2,3.6,4.8,1.3,0.3,1.2,2.5,1.0,11.0
4080610,2022-23,DET,56,0,17.8,3.8-6.7,57.3,0.1-0.4,23.8,1.6-2.6,58.8,1.0,2.4,3.5,1.0,0.3,0.9,2.2,1.3,9.3
6446,2011-12,SA,29,1,9.2,0.8-2.4,31.4,0.1-0.5,20.0,0.4-0.6,64.7,0.2,0.7,0.9,1.2,0.1,0.2,0.6,0.4,2.0
6446,2012-13,SA,28,9,13.9,1.8-3.9,46.4,0.2-0.8,28.6,0.6-0.8,85.7,0.4,1.4,1.9,1.9,0.1,0.5,0.9,0.8,4.5
6446,2013-14,SA,68,19,13.8,1.9-3.9,47.5,0.2-0.6,31.6,1.2-1.4,82.3,0.5,1.1,1.6,1.7,0.2,0.5,1.2,0.6,5.0
6446,2014-15,SA,79,14,18.3,2.6-5.2,50.4,0.2-0.6,36.4,1.3-1.8,73.4,0.6,1.9,2.4,2.4,0.2,0.6,1.3,0.8,6.8
6446,2015-16,TOR,80,4,25.6,3.2-7.3,43.9,0.4-1.4,27.3,1.7-2.2,76.4,0.5,2.1,2.6,3.1,0.3,0.8,1.6,1.3,8.5
6446,2016-17,TOR,80,22,25.0,3.7-8.3,45.2,0.6-1.7,35.6,1.2-1.5,77.0,0.6,2.3,2.9,3.3,0.2,0.8,1.8,1.4,9.3
6446,2017-18,IND,82,17,27.0,3.1-7.4,42.4,0.8-2.3,35.3,0.9-1.1,74.5,0.5,2.7,3.2,3.2,0.2,1.0,1.7,1.1,7.9
6446,2018-19,IND,82,9,25.2,2.8-6.7,41.2,0.7-2.1,32.2,0.4-0.5,69.8,0.5,2.9,3.4,3.9,0.3,1.1,1.6,1.0,6.5
6446,2019-20,SAC,72,26,24.4,2.4-5.7,41.5,0.8-2.2,35.2,0.8-1.0,85.7,0.6,2.0,2.6,3.5,0.3,0.7,1.8,1.1,6.4
6446,2020-21,SAC,44,3,21.5,2.5-5.7,44.4,0.7-2.1,33.0,0.8-1.1,76.6,0.6,1.7,2.3,2.5,0.2,0.9,2.2,1.0,6.6
6446,2020-21,DET,19,11,26.4,4.7-9.3,50.6,0.7-2.0,36.8,1.9-2.2,87.8,0.5,2.6,3.2,5.5,0.5,1.2,2.2,1.8,12.0
6446,2021-22,DET,65,39,24.6,2.7-6.2,44.5,1.0-2.4,41.4,1.5-1.7,88.5,0.4,2.2,2.7,3.6,0.3,0.6,2.3,1.3,8.0
6446,2022-23,DET,62,2,19.8,2.4-5.7,42.7,1.1-2.9,38.9,0.9-1.2,79.2,0.3,1.4,1.7,3.5,0.1,0.5,1.4,0.9,6.9
2528693,2017-18,DEN,39,5,16.1,1.6-3.5,45.3,0.4-1.5,29.3,0.6-0.9,62.9,1.0,2.2,3.3,0.6,0.4,0.3,1.6,0.5,4.2
2528693,2018-19,DEN,75,37,20.0,2.1-4.8,44.2,0.8-2.5,32.4,0.7-0.9,70.0,1.2,2.3,3.5,1.0,0.6,0.5,2.3,0.6,5.7
2528693,2019-20,DEN,58,27,18.5,2.1-4.6,46.1,0.8-2.4,32.6,0.4-0.6,61.1,1.1,2.2,3.3,0.8,0.6,0.4,2.3,0.4,5.4
2528693,2020-21,MIL,18,0,11.2,1.0-2.6,39.1,0.4-1.2,36.4,0.1-0.1,50.0,0.7,1.7,2.4,0.9,0.4,0.5,1.3,0.3,2.5
2528693,2020-21,PHX,32,8,18.8,2.8-5.7,50.3,1.0-2.6,36.9,0.5-0.6,80.0,1.4,3.4,4.8,1.0,0.6,0.6,1.8,0.6,7.2
2528693,2021-22,IND,51,14,20.3,2.5-5.5,45.6,0.9-2.7,33.3,0.5-0.7,77.1,1.2,2.7,3.8,1.1,0.4,0.5,1.9,0.8,6.5
2528693,2021-22,PHX,27,2,20.8,2.7-5.9,45.0,1.1-3.6,32.3,0.4-0.6,70.6,1.0,3.3,4.3,1.2,0.6,0.8,2.1,1.0,6.9
2528693,2022-23,PHX,79,60,24.7,2.9-6.3,45.6,1.3-3.2,39.5,0.4-0.6,71.1,1.8,3.6,5.4,1.5,0.8,0.6,2.3,0.9,7.4
4610139,2022-23,SA,56,53,26.0,4.5-9.9,45.3,0.6-2.4,24.6,1.4-2.1,69.8,1.7,3.6,5.3,2.5,0.4,0.8,2.5,1.7,11.0
3062744,2016-17,LAL,20,2,19.9,2.4-4.1,58.0,0.1-0.3,20.0,1.3-2.0,64.1,0.9,2.3,3.2,0.7,0.4,0.6,1.8,0.6,6.0
3062744,2017-18,CHI,70,21,23.5,2.9-6.0,47.8,0.3-0.7,34.6,1.9-2.9,65.5,1.3,3.4,4.7,1.5,0.4,0.8,2.3,1.1,7.9
3062744,2018-19,CLE,51,14,19.3,2.5-5.1,48.1,0.5-1.5,32.0,1.1-1.7,68.2,0.8,2.4,3.2,1.1,0.3,0.7,2.1,0.6,6.5
3062744,2019-20,BKN,20,0,13.4,1.9-3.6,52.1,0.6-1.4,42.9,0.9-1.4,66.7,0.4,1.9,2.3,0.4,0.6,0.6,1.6,0.4,5.2
3062744,2020-21,HOU,30,9,22.6,3.5-7.3,48.6,0.6-2.1,27.0,1.6-2.3,69.1,1.3,2.6,3.9,1.0,0.7,1.0,2.0,0.6,9.2
3062744,2021-22,HOU,46,4,13.2,1.8-3.8,48.3,0.3-1.1,30.6,1.0-1.5,71.6,0.9,2.4,3.3,0.8,0.4,0.6,1.2,0.5,5.1
4278039,2019-20,NO,47,1,12.6,2.1-5.7,36.8,1.0-2.8,34.6,0.5-0.8,67.6,0.2,1.6,1.8,1.9,0.2,0.4,1.2,1.1,5.7
4278039,2020-21,NO,46,13,21.9,4.2-10.0,41.9,1.7-4.8,34.7,1.0-1.4,72.7,0.3,2.8,3.1,2.2,0.5,1.0,1.9,1.5,11.0
4278039,2021-22,NO,50,19,26.3,4.7-12.6,37.5,1.9-6.1,31.1,1.4-1.9,72.2,0.7,2.6,3.3,2.8,0.4,0.8,1.8,1.7,12.8
4278039,2021-22,UTAH,15,2,9.9,1.1-3.2,33.3,0.7-2.2,30.3,0.7-0.8,91.7,0.1,1.5,1.5,1.1,0.3,0.3,1.0,0.5,3.5
4278039,2022-23,UTAH,36,3,14.7,2.3-4.7,48.8,1.0-2.4,40.2,0.8-1.1,69.2,0.2,1.4,1.6,2.1,0.4,0.7,1.6,1.3,6.3
4278039,2022-23,MIN,23,0,15.5,2.1-5.4,38.4,1.1-3.1,36.1,0.6-0.9,61.9,0.3,1.5,1.8,1.4,0.3,0.3,1.3,0.4,5.9
3929325,2017-18,PHI,14,0,5.7,0.6-2.0,28.6,0.4-1.2,29.4,0.1-0.3,50.0,0.1,0.6,0.8,0.3,0.1,0.1,0.9,0.1,1.6
3929325,2018-19,PHI,48,7,14.1,2.0-5.1,40.0,1.0-3.0,32.6,0.8-0.9,81.8,0.3,1.9,2.2,1.1,0.0,0.6,1.3,0.5,5.8
3929325,2019-20,PHI,72,12,21.7,3.4-7.8,43.0,2.0-4.9,40.2,1.1-1.4,75.5,0.3,2.1,2.3,1.1,0.2,0.6,1.4,0.8,9.8
3929325,2020-21,PHI,55,11,19.3,3.1-7.7,40.1,1.8-4.9,37.5,1.1-1.5,73.2,0.3,1.7,2.1,1.5,0.2,0.9,1.2,0.8,9.1
3929325,2021-22,PHI,67,19,21.1,2.7-7.0,38.7,1.1-4.0,28.9,1.0-1.3,81.0,0.3,2.3,2.6,1.9,0.1,0.5,0.9,0.7,7.6
3929325,2022-23,PHI,37,0,9.5,1.3-3.0,43.2,0.5-1.2,39.1,0.7-1.0,72.2,0.2,1.0,1.1,0.6,0.1,0.3,0.5,0.6,3.8
3102528,2014-15,UTAH,82,41,22.2,1.8-5.1,34.9,1.0-3.2,31.4,0.2-0.4,62.5,0.3,1.3,1.6,2.4,0.2,0.5,1.8,1.4,4.8
3102528,2016-17,UTAH,66,26,18.6,2.3-5.5,42.7,0.7-2.3,29.5,0.9-1.1,79.5,0.5,1.5,2.0,1.7,0.2,0.3,2.2,1.2,6.2
3102528,2017-18,UTAH,14,0,16.8,3.0-6.2,48.3,0.4-1.3,27.8,1.8-2.2,80.6,0.3,1.6,1.9,3.1,0.2,0.6,1.4,1.4,8.1
3102528,2018-19,UTAH,42,1,15.8,2.4-5.7,41.9,0.4-1.5,29.0,1.6-2.0,79.1,0.4,1.2,1.6,2.6,0.1,0.3,1.6,1.2,6.9
3102528,2019-20,UTAH,11,0,7.5,0.9-2.1,43.5,0.2-0.5,33.3,0.2-0.2,100.0,0.3,0.8,1.1,0.6,0.2,0.1,0.7,0.9,2.2
3102528,2019-20,CLE,24,1,16.8,1.9-4.0,47.9,0.5-1.5,35.1,1.3-1.7,73.2,0.4,1.9,2.3,1.4,0.3,0.5,1.3,0.9,5.6
3102528,2020-21,CLE,6,3,19.3,1.7-4.3,38.5,0.3-1.8,18.2,0.2-0.3,50.0,0.3,2.5,2.8,2.2,0.3,0.7,1.5,1.2,3.8
2799,2005-06,PHI,30,0,4.8,0.8-1.7,44.2,0.1-0.3,22.2,0.3-0.4,61.5,0.1,0.5,0.6,0.3,0.0,0.2,0.4,0.4,1.9
2799,2006-07,PHI,61,0,11.3,1.5-3.5,44.1,0.2-0.6,32.4,1.0-1.5,69.6,0.3,0.9,1.1,1.8,0.0,0.4,0.7,0.8,4.3
2799,2007-08,PHI,80,0,23.3,4.0-9.4,42.4,0.7-1.9,35.9,2.8-3.6,78.3,0.5,1.6,2.1,3.2,0.2,1.0,1.6,1.6,11.5
2799,2008-09,PHI,81,0,23.7,4.1-10.4,39.8,0.8-2.7,28.6,3.8-4.8,79.0,0.4,1.6,2.0,3.0,0.2,1.0,1.6,1.9,12.8
2799,2009-10,PHI,64,38,29.9,5.0-10.6,47.0,1.1-3.2,34.0,3.0-3.6,82.4,0.4,2.5,2.9,4.2,0.2,1.3,1.7,1.7,14.0
2799,2010-11,PHI,75,0,23.3,4.3-10.6,40.6,1.2-3.4,34.8,3.9-4.7,82.3,0.4,1.6,2.0,3.4,0.2,0.6,1.7,1.4,13.7
2799,2011-12,PHI,64,0,26.3,5.0-12.2,40.7,1.3-3.6,36.2,3.7-4.6,81.2,0.5,2.0,2.4,3.5,0.3,0.8,1.4,1.1,14.9
2799,2012-13,ATL,39,9,28.7,4.8-11.4,42.2,1.8-5.0,36.7,2.7-3.1,86.8,0.2,1.8,2.1,3.6,0.3,1.1,1.4,1.9,14.1
2799,2013-14,ATL,60,7,24.1,3.3-8.2,40.0,1.3-3.9,34.2,2.5-3.0,84.9,0.2,1.9,2.1,3.5,0.1,0.8,1.1,1.5,10.4
2799,2014-15,TOR,80,0,25.2,4.7-11.6,40.4,1.9-5.6,34.0,4.3-4.9,86.1,0.3,1.6,1.9,2.1,0.1,1.1,1.3,1.3,15.5
2799,2015-16,LAL,67,35,28.5,4.2-10.3,40.8,1.6-4.8,34.4,5.3-6.3,83.0,0.5,2.1,2.5,2.5,0.3,0.9,1.6,1.6,15.3
2799,2016-17,LAL,58,1,24.2,5.6-12.7,44.4,2.1-5.5,38.5,5.2-5.9,88.4,0.2,2.0,2.3,3.2,0.2,1.1,1.2,2.1,18.6
2799,2016-17,HOU,23,0,25.7,4.4-11.5,38.6,1.8-5.6,31.8,4.3-4.9,86.7,0.5,2.5,3.0,2.4,0.4,0.7,1.1,1.7,14.9
2799,2017-18,LAC,79,19,32.8,7.4-16.9,43.5,2.4-6.6,35.9,5.5-6.2,88.0,0.5,2.0,2.5,5.3,0.2,1.1,1.3,3.0,22.6
2799,2018-19,LAC,75,1,26.6,6.5-15.2,42.5,1.4-3.9,36.1,5.7-6.5,87.6,0.5,2.4,3.0,5.4,0.1,0.8,1.1,2.4,20.0
2799,2019-20,LAC,65,8,28.7,6.0-14.4,41.8,1.7-4.8,35.2,4.5-5.2,86.1,0.5,2.6,3.1,5.6,0.2,0.7,1.2,2.8,18.2
2799,2020-21,LAC,42,3,21.9,4.3-10.2,42.1,1.1-2.8,37.8,2.5-2.8,86.6,0.4,1.7,2.1,3.4,0.1,0.9,1.0,1.6,12.1
2799,2020-21,ATL,24,1,21.0,3.5-9.0,38.9,1.0-2.3,44.4,2.0-2.3,87.0,0.3,1.8,2.1,3.4,0.1,0.3,0.8,1.8,10.0
2799,2021-22,ATL,56,0,14.3,2.2-5.7,39.1,0.7-1.8,36.3,1.2-1.4,85.9,0.3,1.3,1.6,1.9,0.1,0.5,0.9,0.8,6.3
4683021,2020-21,WSH,54,32,23.3,2.4-5.8,41.7,1.0-3.1,31.5,0.5-0.8,64.4,0.4,4.4,4.9,1.2,0.3,0.6,2.6,0.6,6.3
4683021,2021-22,WSH,82,8,24.2,3.0-7.1,43.2,1.0-3.2,31.7,1.3-1.7,75.7,0.6,4.5,5.2,2.0,0.5,0.7,2.3,1.1,8.4
4683021,2022-23,WSH,76,40,26.6,3.3-7.6,43.7,0.9-3.1,29.7,1.6-2.2,73.9,1.0,5.4,6.4,2.8,0.4,0.9,2.8,1.6,9.2
4023,2009-10,HOU,9,0,13.1,1.4-3.2,44.8,0.3-1.3,25.0,1.8-2.7,66.7,0.2,1.3,1.6,0.8,0.4,0.4,1.8,1.6,5.0
4023,2009-10,SAC,5,0,4.6,0.6-1.6,37.5,0.0-0.4,0.0,1.0-1.0,100.0,0.2,0.4,0.6,0.4,0.0,0.2,0.2,0.4,2.2
4023,2009-10,SA,13,4,14.8,2.2-4.9,43.8,0.8-1.8,43.5,1.1-1.6,66.7,0.2,0.8,1.1,0.9,0.2,0.6,1.9,0.8,6.2
4023,2010-11,SA,3,0,7.0,0.3-1.7,20.0,0.0-0.3,0.0,0.0-0.7,0.0,0.3,0.3,0.7,0.7,0.3,0.3,0.7,0.3,0.7
4023,2010-11,MIL,9,0,9.2,0.8-2.3,33.3,0.3-1.1,30.0,0.0-0.4,0.0,0.0,0.7,0.7,0.7,0.1,0.1,0.9,0.2,1.9
4023,2010-11,CHA,12,0,10.5,1.0-3.5,28.6,0.6-2.2,26.9,0.6-0.9,63.6,0.0,1.3,1.3,2.0,0.3,0.8,1.2,1.7,3.2
4023,2012-13,WSH,51,36,22.7,2.1-5.1,40.7,0.5-1.6,32.5,0.5-0.7,70.3,0.6,1.8,2.4,2.3,0.3,1.0,1.8,1.2,5.1
4023,2013-14,WSH,75,0,8.5,0.7-1.9,36.2,0.1-0.4,20.7,0.4-0.6,69.8,0.3,0.6,0.9,1.0,0.1,0.5,1.0,0.6,1.8
4023,2014-15,WSH,52,18,14.2,1.3-3.3,40.0,0.6-1.7,37.5,0.7-0.9,72.9,0.5,1.3,1.7,1.1,0.2,0.8,1.5,0.7,3.9
4023,2015-16,WSH,80,43,24.4,2.5-6.3,39.8,1.1-3.2,34.5,1.1-1.6,72.8,0.5,2.2,2.7,1.8,0.2,0.9,2.4,0.8,7.3
4023,2016-17,SAC,65,20,26.6,2.8-6.6,42.4,1.3-3.4,37.3,0.9-1.1,78.4,0.5,2.3,2.8,2.6,0.4,1.3,2.2,1.2,7.8
4023,2017-18,SAC,65,35,24.8,3.1-7.3,41.8,1.4-3.5,39.2,0.9-1.2,76.9,0.3,2.0,2.3,1.9,0.4,0.9,2.1,1.2,8.4
4023,2018-19,MEM,49,49,31.2,3.4-7.9,42.9,1.5-4.3,35.2,1.2-1.6,75.0,0.4,2.7,3.1,1.4,0.5,1.0,2.7,1.1,9.4
4023,2018-19,LAC,26,6,19.6,1.6-4.1,39.6,0.6-2.1,29.6,0.9-1.2,74.2,0.4,2.1,2.5,1.4,0.2,1.0,2.7,0.6,4.7
4023,2019-20,BKN,62,35,27.9,3.6-9.5,37.8,2.0-6.2,32.9,1.1-1.4,80.5,0.5,3.0,3.5,2.5,0.5,0.8,1.7,1.0,10.3
4023,2020-21,CHI,56,25,27.3,2.8-6.8,41.5,1.2-3.6,33.5,0.7-0.9,80.0,0.5,2.3,2.9,2.2,0.5,0.8,2.3,1.0,7.6
4023,2021-22,NO,59,16,18.6,1.9-5.0,37.6,1.0-3.1,31.9,0.5-0.7,68.3,0.5,1.9,2.4,1.3,0.4,0.7,1.4,0.7,5.2
4023,2022-23,NO,25,0,6.5,0.7-1.8,40.0,0.4-1.0,42.3,0.1-0.2,75.0,0.2,0.5,0.7,0.5,0.1,0.4,0.6,0.2,2.0
4278053,2021-22,SAC,75,19,27.7,4.7-11.2,41.8,1.3-4.3,31.6,0.7-1.1,65.9,0.4,1.8,2.2,4.2,0.3,0.7,1.9,1.5,11.5
4278053,2022-23,SAC,80,9,18.1,2.3-5.0,45.4,0.8-2.5,32.0,0.3-0.4,80.6,0.2,1.1,1.3,2.3,0.2,0.6,1.4,0.8,5.6
4432356,2022-23,WSH,28,5,15.1,2.4-6.1,38.6,0.6-2.5,24.3,0.5-1.0,51.9,0.3,1.9,2.3,1.0,0.3,0.4,1.7,0.6,5.8
4305,2010-11,HOU,28,3,11.8,1.1-3.0,38.6,0.1-0.3,37.5,0.3-0.4,70.0,0.2,1.3,1.5,2.3,0.1,0.5,0.9,0.9,2.6
4305,2010-11,MEM,15,0,7.5,0.7-2.1,34.4,0.0-0.1,0.0,0.3-0.7,45.5,0.1,0.3,0.3,1.0,0.0,0.3,0.7,0.5,1.8
4305,2011-12,GS,6,1,10.5,2.0-5.0,40.0,0.3-0.8,40.0,0.2-0.3,50.0,0.3,1.2,1.5,1.5,0.0,0.7,0.7,0.2,4.5
4305,2011-12,ORL,20,0,8.6,1.0-2.6,37.3,0.1-0.2,25.0,0.3-0.4,75.0,0.3,1.1,1.3,1.6,0.1,0.6,0.6,0.6,2.3
4305,2012-13,ORL,36,3,10.5,1.1-3.2,33.6,0.1-0.5,23.5,0.1-0.2,42.9,0.3,1.0,1.3,1.6,0.2,0.4,0.4,0.8,2.4
4305,2012-13,MIL,16,0,8.6,1.1-2.7,39.5,0.3-0.6,40.0,0.0-0.0,0.0,0.1,0.9,0.9,1.9,0.2,0.5,0.8,0.6,2.4
4305,2013-14,PHX,70,1,14.4,1.7-4.0,42.3,0.0-0.3,4.3,0.3-0.6,56.4,0.4,1.4,1.8,2.6,0.2,0.7,0.9,0.9,3.7
4305,2014-15,OKC,30,0,5.2,0.5-1.5,33.3,0.0-0.2,20.0,0.2-0.3,66.7,0.2,0.7,0.9,0.9,0.0,0.1,0.4,0.3,1.2
4305,2014-15,PHI,25,14,27.1,5.1-12.9,39.8,0.7-2.2,30.9,1.1-1.9,58.3,0.4,2.5,2.9,6.1,0.2,1.3,1.5,2.8,12.0
4305,2015-16,NO,27,3,22.9,3.6-8.4,43.0,0.4-1.2,30.3,1.2-1.6,76.7,0.5,2.9,3.4,5.7,0.2,0.9,1.4,1.7,8.9
4305,2015-16,PHI,50,50,32.4,6.0-14.8,40.5,0.9-2.7,33.6,1.8-2.7,66.9,0.6,3.7,4.3,7.0,0.4,1.3,1.9,2.6,14.7
4305,2016-17,DET,81,32,24.1,4.1-9.2,43.9,0.3-1.3,26.7,0.9-1.3,70.6,0.3,2.6,2.9,5.2,0.4,0.8,1.6,1.4,9.4
4305,2017-18,DET,82,35,24.9,4.7-9.8,48.6,0.4-1.2,34.7,1.0-1.4,69.8,0.3,2.4,2.7,4.4,0.2,0.8,1.7,1.3,10.9
4305,2018-19,DET,56,0,22.3,3.7-8.7,41.9,0.8-2.4,32.6,0.8-1.1,75.8,0.4,2.2,2.6,3.6,0.2,0.5,1.9,1.1,8.9
4305,2019-20,WSH,68,23,26.3,4.5-10.1,44.7,0.9-2.5,36.7,0.9-1.3,72.1,0.4,2.8,3.2,4.9,0.4,0.9,1.6,1.4,10.9
4305,2020-21,WSH,44,1,21.0,2.9-6.8,43.4,0.4-1.1,36.7,0.4-0.8,57.6,0.5,2.9,3.4,3.9,0.3,0.7,1.4,0.9,6.7
4305,2021-22,CHA,37,1,13.8,2.0-5.0,39.5,0.3-0.7,40.0,0.3-0.5,63.2,0.3,1.2,1.5,2.6,0.3,0.5,0.9,1.0,4.5
4305,2021-22,WSH,28,0,22.0,4.0-8.8,45.7,0.5-1.5,35.7,0.1-0.2,60.0,0.5,2.5,3.0,5.2,0.5,1.0,1.6,1.5,8.6
4305,2022-23,DEN,43,0,9.3,1.2-3.0,39.7,0.0-0.3,16.7,0.0-0.1,50.0,0.1,1.1,1.3,2.3,0.2,0.2,0.8,1.0,2.5
4397189,2020-21,PHX,27,1,5.8,0.8-1.9,44.0,0.1-0.6,23.5,0.2-0.3,71.4,0.3,1.1,1.4,0.1,0.2,0.0,0.6,0.3,2.0
4397189,2021-22,PHX,29,4,13.2,2.2-4.7,46.0,0.3-1.3,23.1,1.4-1.8,76.9,1.9,2.9,4.8,0.2,0.6,0.2,1.8,0.8,6.0
4397189,2021-22,IND,22,4,24.7,5.1-9.7,53.1,1.4-3.8,37.3,1.7-2.3,76.0,2.1,5.5,7.6,0.8,1.0,0.4,2.0,0.9,13.4
4397189,2022-23,IND,68,31,18.8,3.6-7.5,47.6,0.8-2.8,28.3,1.5-2.0,75.9,1.9,3.9,5.8,1.0,0.9,0.3,2.3,1.1,9.4
4433137,2021-22,MEM,62,31,21.7,3.1-6.8,45.0,1.2-3.9,31.4,0.7-0.9,78.2,0.4,1.7,2.1,1.0,0.2,0.6,1.8,0.7,8.1
4433137,2022-23,MEM,37,4,15.2,2.3-5.3,42.9,0.7-2.6,25.8,0.5-0.6,77.3,0.4,1.7,2.1,0.9,0.2,0.4,1.6,1.0,5.7
4997526,2022-23,OKC,39,1,14.6,1.9-4.6,42.0,0.7-2.5,26.5,0.4-0.6,65.2,0.5,2.2,2.7,1.2,0.2,0.4,1.1,0.7,4.9
6591,2012-13,ORL,76,59,26.0,3.4-7.4,46.1,0.4-1.5,27.4,1.0-1.7,57.0,1.6,2.8,4.4,0.7,0.8,1.2,1.9,0.9,8.2
6591,2013-14,ORL,80,41,24.4,2.8-6.0,46.4,0.7-1.9,38.3,1.1-1.8,59.4,0.9,2.4,3.3,1.0,0.6,1.2,1.8,1.1,7.4
6591,2014-15,ORL,45,4,15.0,1.4-3.5,39.9,0.2-1.2,17.9,0.5-0.9,53.7,0.8,1.5,2.4,0.6,0.2,0.7,1.5,0.6,3.5
6591,2015-16,POR,78,14,18.7,2.5-5.3,47.4,0.5-1.8,27.9,0.9-1.4,62.2,1.3,2.3,3.6,0.9,0.4,0.6,1.6,0.8,6.4
6591,2016-17,POR,77,69,28.9,4.1-8.1,50.3,0.9-2.5,35.1,1.0-1.6,62.1,1.6,2.8,4.4,1.1,0.9,1.1,2.8,1.1,10.0
6591,2017-18,POR,59,37,21.4,2.5-5.0,49.5,0.8-2.0,41.5,0.7-1.0,71.2,0.8,2.0,2.7,0.9,0.7,0.8,1.7,0.7,6.5
6591,2018-19,POR,60,53,23.6,3.2-6.5,48.7,0.6-2.0,27.5,0.8-1.2,67.1,1.3,3.2,4.5,1.2,0.9,1.1,2.7,0.8,7.7
6591,2019-20,LAC,50,38,22.8,2.2-4.3,51.6,0.5-1.5,37.0,0.5-0.8,57.1,0.9,3.1,4.0,1.0,0.6,1.0,2.4,0.9,5.5
6591,2019-20,NY,12,10,23.8,2.5-5.5,45.5,0.6-2.1,28.0,1.3-2.0,62.5,0.7,2.7,3.3,1.7,0.3,0.8,2.3,0.6,6.8
6591,2020-21,MIA,11,3,11.3,0.5-1.2,38.5,0.5-1.0,45.5,0.0-0.2,0.0,0.2,1.0,1.2,0.6,0.4,0.2,1.3,0.3,1.4
6591,2020-21,SAC,26,20,24.9,2.5-5.8,42.1,0.7-2.8,24.7,1.3-1.6,80.5,0.4,2.5,2.9,1.4,0.6,1.1,2.8,0.7,6.9
6591,2021-22,SAC,47,24,18.4,1.8-3.9,45.9,0.7-2.1,30.7,0.4-0.6,71.4,0.3,2.1,2.4,0.5,0.5,0.6,1.6,0.7,4.6
3934673,2018-19,MIL,27,0,15.2,1.9-4.6,40.3,0.8-3.1,26.5,0.3-0.4,75.0,0.6,1.8,2.4,1.1,0.2,0.5,1.4,0.7,4.9
3934673,2019-20,MIL,66,24,23.0,3.5-7.7,45.5,1.3-3.7,33.6,1.0-1.3,73.3,1.0,3.8,4.8,2.3,0.3,1.3,1.7,1.4,9.2
